response_id,treatment_group,Age-Gender Splits: Men 18-24,Age-Gender Splits: Men 25-44,Age-Gender Splits: Men 45-64,Age-Gender Splits: Men 65+,Age-Gender Splits: Women 18-24,Age-Gender Splits: Women 25-44,Age-Gender Splits: Women 45-64,Age-Gender Splits: Women 65+,Age: 18-34,Age: 35-54,Age: 55+,Annual Household Income: $100k-$150k,Annual Household Income: $40k-$100k,Annual Household Income: <$40k,Custom Segments: DC/Northeast Corridor,Custom Segments: Opinion Elites (Broad),Custom Segments: Opinion Elites (Narrow),Customers: Canada Goose,Customers: Carhartt,Customers: Columbia Sportswear,Customers: L.L. Bean,Customers: Lululemon,Customers: None of These,Customers: Patagonia,Customers: The North Face,Education: College,Education: Non-University,Education: Postgrad,Environmentally Conscious Shoppers: Environmentally Conscious Shoppers,Environmentally Conscious Shoppers: Low,Ethnicity: Asian & Pacific Islander,Ethnicity: Black,Ethnicity: Latinx,Ethnicity: Other,Ethnicity: White,Fashion/Fit Shoppers: Fashion/Fit Shoppers,Fashion/Fit Shoppers: Low,Gender: Men,Gender: Women,Job Level: Management or executive position,Job Level: Non-management position,Job Level: Not relevant,Job Level: Self-employed,Job Sector: Government / public sector,Job Sector: Healthcare,Job Sector: Journalism / media / entertainment,Job Sector: Not relevant,Job Sector: Other,"Job Title: CEO, CMO, COO or other C-level executive",Job Title: Director,Job Title: Junior staff,Job Title: Other,Job Title: Project Manager        ,Job Title: Senior Director,Job Title: Senior Vice President,Job Title: Team Manager,Job Title: Vice President,"News Consumption: More than once a day,",News Consumption: Once a day,News Consumption: Rarely,News Consumption: Several times a week,News Consumption: Weekly,Outdoor Activities: I do a lot of outdoor activities,Outdoor Activities: I do some outdoor activities,Outdoor Activities: I don’t do outdoor activities,Urbanization: City,Urbanization: Rural,Urbanization: Suburb,Value Shoppers: Low,Value Shoppers: Value Shoppers,What was the most memorable part of the video you watched?,weight
653733fa6d0db80023c6b7f8,Patagonia's Quality Control,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,"The silly introduction to the guy, saying how he loves the brand even though he's definitely not your stereotypical client!",0.8613510288834989
6537341098863b001d5d770d,Patagonia's Quality Control,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,l'd like to join them,0.9490289360337499
653734255a15e8001cef3e65,Patagonia's Quality Control,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,The Patagonia quality assurance rigor placed on their products,0.8613510288834989
6537342d7e5d19001eace8fb,Patagonia Archive in Ventura,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,"When one of the women opened different bins and you can see tools that may have been used as inspiration for different articles of clothing , it was interesting to see the process.",0.5279697815831816
65373446d51497001faa2b71,Patagonia Archive in Ventura,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,I was very impressed by the happy smiles of the people in the video,0.8613510288834989
6537345098863b001d5d7710,Patagonia HQ's Café Sous Chef,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,Prepping food,1.2310550488235121
6537346b08d44f001e6108d8,Patagonia's Philosopher Vincent Stanley,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,The old man,1.0140812434988602
6537346dac564c001c8c2892,Patagonia's Quality Control,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,A red luggage bag has encountered a problem and needs to be repaired.,0.9842740033508338
6537348769b30d001dfb9140,Patagonia Archive in Ventura,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,Making clothes ,0.9842740033508338
653734a52dc0af001edf0048,Patagonia Archive in Ventura,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,Pagonia is a great brand. I love this brand.,0.8613510288834989
653734afe41c7c001c8b64c6,Patagonia's Quality Control,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,Customer service ,1.2567409663082731
653734c38557e30024b57779,Patagonia's Philosopher Vincent Stanley,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,HE WAS HONEST,1.4815675099967294
653735086d0db80023c6b800,Patagonia Archive in Ventura,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,The most memorable part was when they bring artists and painters ,0.9842740033508338
6537353f5a15e8001cef3e72,Patagonia Archive in Ventura,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,The name ,0.8613510288834989
653735537f84de00216aca6d,Patagonia Archive in Ventura,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,The old photography ,1.192539841251878
65373593c09c49001c72886b,Patagonia Archive in Ventura,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,"Everyone is happily working, doing what they love and achieving great results",0.5279697815831816
653735a88cad3a001db84f7c,Patagonia Archive in Ventura,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,The pictures of the archive people as kids.,0.8201426016294096
653735d07e5d19001eace915,Patagonia's Quality Control,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,The fact that he has so many things to do,1.3283657170910181
6537360cf1ad4e001d290e35,Patagonia's Philosopher Vincent Stanley,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,The old man,0.8613510288834989
65373613966a9b002352c3e5,Patagonia HQ's Café Sous Chef,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,the first lasy,0.5349442881438807
6537361d98863b001d5d7725,Patagonia Archive in Ventura,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,That it seems to be family oriented and operated which is always good for any family to have their own business ,1.792300582423584
6537362ad29457001ed79567,Patagonia's Philosopher Vincent Stanley,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,The old footage,0.8201426016294096
65373644d8eb49002481049a,Patagonia's Philosopher Vincent Stanley,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,Man had a story to tell and buy telling it he is sharing secrets for wealth ,0.8201426016294096
653736478557e30024b57794,Patagonia HQ's Café Sous Chef,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,Great advertising ,0.6316201484984446
6537366a966a9b002352c3ed,Patagonia's Philosopher Vincent Stanley,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,You can run a business without losing your soul . ,0.6316201484984446
6537366e7e5d19001eace91d,Patagonia's Philosopher Vincent Stanley,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,It felt very personal and inspiring.,1.2310550488235121
6537367cd51497001faa2b87,Patagonia HQ's Café Sous Chef,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,The name of the product patigonia stuck out the most for me but I'm not sure why,0.9842740033508338
653736848cad3a001db84f84,Patagonia's Philosopher Vincent Stanley,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,Elderly people recount the long history of the past. ,0.9842740033508338
6537368f15055b0020a80b99,Patagonia Archive in Ventura,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,"For outdoor enthusiasts, choosing this brand is highly worthwhile as it offers a wide variety of styles at affordable prices. Moreover, the materials used are environmentally friendly",0.8201426016294096
6537369ed8eb49002481049d,Patagonia HQ's Café Sous Chef,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,The food she was cooking ,1.4871931773528435
653736d208d44f001e6108f0,Patagonia's Philosopher Vincent Stanley,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,The skiing,1.192539841251878
653736d35a15e8001cef3f05,Patagonia HQ's Café Sous Chef,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,The person cared about her company,1.4815675099967294
653736dd898399002753b20f,Patagonia's Philosopher Vincent Stanley,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,The brand,1.8347995414360747
653736e415055b0020a80ba0,Patagonia Archive in Ventura,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,The display ,2.063168455145497
653736e4d8eb4900248104a0,Patagonia HQ's Café Sous Chef,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,The back story ,0.5349442881438807
653736fac09c49001c72887d,Patagonia's Philosopher Vincent Stanley,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,Seeing how hard they’d worked to achieve their charity goals,1.394859909551541
65373709c513ac0023b51204,Patagonia HQ's Café Sous Chef,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,The employees have a more comfortable working environment.,0.35297753785047864
65373710966a9b002352c3f0,Patagonia's Philosopher Vincent Stanley,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,Nothing really it was just like every other corporate add about how we have values that are good Yada Yada yada,0.8613510288834989
653737117f84de00216aca7e,Patagonia's Philosopher Vincent Stanley,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,I could believe it ,1.6449026411897036
653737455a15e8001cef3f08,Patagonia HQ's Café Sous Chef,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,"Everyone is happily working, doing what they love and achieving great results",0.9842740033508338
6537378d966a9b002352c3fd,Patagonia HQ's Café Sous Chef,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,That u can learn a lot but just takes time just keep moving forward ,0.9842740033508338
653737bb15055b0020a80ba8,Patagonia HQ's Café Sous Chef,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,Her and her family always cooked,1.3283657170910181
653737eed9195d00281c949f,Patagonia HQ's Café Sous Chef,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,All of the food coming out to the camera. ,0.8613510288834989
6537388f898399002753b225,Patagonia's Forge with Nelle Smith,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,A girl and a dog happily playing while traveling.They are both laughing and having a great time.,0.8613510288834989
653738d9d51497001faa2ba5,Patagonia's Forge with Nelle Smith,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,"Everyone faces life with anticipation, living a happy life",0.8613510288834989
653738e4ff62a7001da2e7ad,Patagonia's Forge with Nelle Smith,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,The man,1.3648871229395472
6537392dd73780001ebad26c,Patagonia's Forge with Nelle Smith,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,"Everyone is happily working, doing what they love and achieving great results",0.9371847420565744
65373933d51497001faa2ba8,Patagonia's Forge with Nelle Smith,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,Her training people. ,1.3648871229395472
65373935d51497001faa2bab,Patagonia's Forge with Nelle Smith,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,"What is unforgettable for me is the movements and tattoos of the female designer while making clothes, as well as the cheerful and positive attitudes of everyone involved. ",0.8613510288834989
6537394cff62a7001da2e7b5,Patagonia Archive in Ventura,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,The different and various clothe styles that were archived.,0.8201426016294096
6537395fc513ac0023b5123b,Patagonia's Forge with Nelle Smith,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,Outdoor cotton jackets are also comfortable and trendy.,0.8201426016294096
65373971d73780001ebad26f,Patagonia's Quality Control,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,The employees are working happily. ,0.35297753785047864
6537397869b30d001dfb9175,Patagonia's Forge with Nelle Smith,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,As she evolved with her position in the company she was growing as a person caring for other people to be productive,1.2567409663082731
653739b77f84de00216acaa5,Patagonia Archive in Ventura,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,The weird necklace ,1.3648871229395472
653739bf19941300241231f2,Patagonia's Forge with Nelle Smith,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,True,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,I found that the actual environment was the most memorable part of the video in which the people work in,1.6449026411897036
653739efd9195d00281c94b3,Patagonia's Forge with Nelle Smith,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,When she talked about managing people rather than managing product,1.0331966469662748
65373a05fc3eb10023492351,Patagonia's Quality Control,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,"Upholstry,repairable and Patagonia",0.9842740033508338
65373a202dc0af001edf0088,Patagonia's Forge with Nelle Smith,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,"The ladies life story struck a cord with me, I appreciate seeing companies with workers who come from simple beginnings it brings them much closer to the consumer! It feels like she really loves her coworkers! ",1.2310550488235121
65373a4515055b0020a80bc0,Patagonia Archive in Ventura,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,The archive ,1.0140812434988602
65373a69a3fd390025873a6f,Patagonia's Philosopher Vincent Stanley,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,Loved seeing their activism works ,0.7298259605086002
65373a70d73780001ebad272,Patagonia's Quality Control,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,The quality assurance aspect of his job. ,1.3648871229395472
65373a7269b30d001dfb918d,Patagonia Archive in Ventura,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,I really like the trendy outfits of the people in the video,1.6449026411897036
65373a99d9195d00281c94c9,Patagonia Archive in Ventura,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,The narrative and personal aspects of the founders,0.7019290199490694
65373aa2d73780001ebad28c,Patagonia Archive in Ventura,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,"The hammer
",0.9112150000353396
65373ab5898399002753b23c,Patagonia's Forge with Nelle Smith,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,The helpful part of people ,1.4871931773528435
65373af68557e30024b578b2,Patagonia's Quality Control,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,"Doing what one loves brings happiness, and everyone is living a joyful life",0.9371847420565744
